,CODIGO OW,DESCRIPCION,ALMACEN,SALDO EN INVENTARIO
166782,200330,CABLE CU 2/0AWG NEUTRO 1/3,C300,0.0
166783,200331,CABLE CU 4/0AWG NEUTRO 1/3,C300,0.0
166784,200361,CABLE CU 16AWG NEGRO,C300,0.0
166785,200362,CABLE CU 14AWG NEGRO,C300,0.0
166786,200363,CABLE CU 12AWG NEGRO,C300,0.0
166787,200364,CABLE CU 10AWG NEGRO,C300,0.0
166788,200365,CABLE CU 8AWG NEGRO,C300,0.0
166789,200366,CABLE CU 6AWG NEGRO,C300,0.0
166790,200367,CABLE CU 4AWG NEGRO,C300,0.0
166791,200368,CABLE CU 2AWG NEGRO,C300,0.0
166792,200369,CABLE CU 1/0AWG NEGRO,C300,0.0
166793,200370,CABLE CU 2/0AWG NEGRO,C300,0.0
166794,200371,CABLE CU 4/0AWG NEGRO,C300,0.0
166795,200384,CABLE CU 3X4AWG,C300,0.0
166796,200385,CABLE CU 4X4AWG,C300,0.0
166797,200410,CABLE CU 1X8+1X8AWG,C300,0.0
166798,200411,CABLE CU 2X8+1X8AWG,C300,0.0
166799,200412,CABLE CU 3X8+1X8AWG,C300,0.0
166800,200413,CABLE CU 2X6+1X6AWG,C300,0.0
166801,200414,CABLE CU 3X6+1X6AWG,C300,0.0
166802,200415,CABLE CU 2X4+1X4AWG,C300,0.0
166803,200416,CABLE CU 3X4+1X4AWG,C300,0.0
166804,200417,CABLE CU 4AWG,C300,0.0
166805,200418,CABLE CU 2AWG,C300,0.0
166806,200425,CABLE CU 7X16AWG,C300,0.0
166807,200460,CABLE ACSR 2AWG,C300,0.0
166808,200461,CABLE ACSR 1/0AWG,C300,0.0
166809,200462,CABLE ACSR 2/0AWG,C300,0.0
166810,200467,CABLE AAC 4AWG,C300,0.0
166811,200470,CABLE AAC 2/0AWG,C300,0.0
166812,200472,CABLE ACSR 2AWG,C300,0.0
166813,200473,CABLE ACSR 1/0AWG,C300,0.0
166814,200474,CABLE ACSR 2/0AWG,C300,0.0
166815,200475,CABLE ACSR 4/0AWG,C300,0.0
166816,200478,CABLE ACSR 336.4KCMIL,C300,0.0
166817,200484,CABLE ACSR/AW 1/0AWG RAVEN,C300,0.0
166818,200497,CABLE AAC 1X2 + AAAC 1X77.4,C300,0.0
166819,200499,CABLE AAC 2X2 + AAAC 1X77.4,C300,0.0
166820,200500,CABLE AAC 2X1/0 + AAAC 1X123.3,C300,0.0
166821,200501,CABLE AAC 2X2/0 + AAAC 1X155.4,C300,0.0
166822,200503,CABLE AAC 3X2 + AAAC 1X77.4,C300,0.0
166823,200504,CABLE AAC 3X1/0 + AAAC 1X123.3,C300,0.0
166824,200505,CABLE AAC 3X2/0 + AAAC 1X155.4,C300,0.0
166825,200514,ALAMBRE AMARRE AL 4AWG CUBIERT,C300,0.0
166826,200525,ALAMBRE ACERO GALV 12AWG,C300,0.0
166827,200527,"CABLE ACERO GALVANIZADO 1/4""",C300,0.0
166828,200529,"CABLE ACERO GALVANIZADO 3/8""",C300,0.0
166829,200535,CABLE ACERO REC/AL 7X11AWG,C300,0.0
166830,200536,ALAMBRE ACERO REC/CU 4AWG,C300,0.0
166831,200539,CABLE ACERO REC/CU 7x12AWG,C300,0.0
166832,200540,CABLE ACERO REC/CU 7x10AWG,C300,0.0
166833,200976,PORTAFUSIBLE 100A 15KV 20KA,C300,0.0
166834,200981,CORTACIRCUITO 100A 15KV,C300,0.0
166835,200983,CORTACIRCUITO 200A 15KV,C300,0.0
166836,200986,CORTACIRCUITO 100A 15KV,C300,0.0
166837,200987,CORTACIRCUITO 200A 15KV,C300,0.0
166838,200992,RECONECTADOR 15KV,C300,0.0
166839,200992,RECONECTADOR 15KV,C300,0.0
166840,200228,TRANSFORMADOR 3F 112.5KVA,C300,0.0
166841,200229,TRANSFORMADOR 3F 112.5KVA,C300,0.0
166842,200229,TRANSFORMADOR 3F 112.5KVA,C300,0.0
166843,200992,RECONECTADOR 15KV,C300,0.0
166844,200992,RECONECTADOR 15KV,C300,0.0
166845,200992,RECONECTADOR 15KV,C300,0.0
166846,200992,RECONECTADOR 15KV,C300,0.0
166847,200992,RECONECTADOR 15KV,C300,0.0
166848,200992,RECONECTADOR 15KV,C300,0.0
166849,200992,RECONECTADOR 15KV,C300,0.0
166850,200992,RECONECTADOR 15KV,C300,0.0
166851,200992,RECONECTADOR 15KV,C300,0.0
166852,200992,RECONECTADOR 15KV,C300,0.0
166853,200992,RECONECTADOR 15KV,C300,0.0
166854,200992,RECONECTADOR 15KV,C300,0.0
166855,200992,RECONECTADOR 15KV,C300,0.0
166856,200992,RECONECTADOR 15KV,C300,0.0
166857,200992,RECONECTADOR 15KV,C300,0.0
166858,200992,RECONECTADOR 15KV,C300,0.0
166859,200992,RECONECTADOR 15KV,C300,0.0
166860,200992,RECONECTADOR 15KV,C300,0.0
166861,200992,RECONECTADOR 15KV,C300,0.0
166862,200992,RECONECTADOR 15KV,C300,0.0
166863,200992,RECONECTADOR 15KV,C300,0.0
166864,200992,RECONECTADOR 15KV,C300,0.0
166865,200992,RECONECTADOR 15KV,C300,0.0
166866,200992,RECONECTADOR 15KV,C300,0.0
166867,200992,RECONECTADOR 15KV,C300,0.0
166868,200992,RECONECTADOR 15KV,C300,0.0
166869,200992,RECONECTADOR 15KV,C300,0.0
166870,200992,RECONECTADOR 15KV,C300,0.0
166871,200992,RECONECTADOR 15KV,C300,0.0
166872,200992,RECONECTADOR 15KV,C300,0.0
166873,200992,RECONECTADOR 15KV,C300,0.0
166874,200992,RECONECTADOR 15KV,C300,0.0
166875,200992,RECONECTADOR 15KV,C300,0.0
166876,200992,RECONECTADOR 15KV,C300,0.0
166877,200992,RECONECTADOR 15KV,C300,0.0
166878,200992,RECONECTADOR 15KV,C300,0.0
166879,200992,RECONECTADOR 15KV,C300,0.0
166880,200992,RECONECTADOR 15KV,C300,0.0
166881,200992,RECONECTADOR 15KV,C300,0.0
166882,200992,RECONECTADOR 15KV,C300,0.0
166883,200992,RECONECTADOR 15KV,C300,0.0
166884,200992,RECONECTADOR 15KV,C300,0.0
166885,200992,RECONECTADOR 15KV,C300,0.0
166886,200992,RECONECTADOR 15KV,C300,0.0
166887,200992,RECONECTADOR 15KV,C300,0.0
166888,200992,RECONECTADOR 15KV,C300,0.0
166889,200992,RECONECTADOR 15KV,C300,0.0
166890,200992,RECONECTADOR 15KV,C300,0.0
166891,200992,RECONECTADOR 15KV,C300,0.0
166892,200992,RECONECTADOR 15KV,C300,0.0
166893,200992,RECONECTADOR 15KV,C300,0.0
166894,200992,RECONECTADOR 15KV,C300,0.0
166895,200992,RECONECTADOR 15KV,C300,0.0
166896,200992,RECONECTADOR 15KV,C300,0.0
166897,200992,RECONECTADOR 15KV,C300,0.0
166898,200992,RECONECTADOR 15KV,C300,0.0
166899,200992,RECONECTADOR 15KV,C300,0.0
166900,200992,RECONECTADOR 15KV,C300,0.0
166901,200992,RECONECTADOR 15KV,C300,0.0
166902,200992,RECONECTADOR 15KV,C300,0.0
166903,200992,RECONECTADOR 15KV,C300,0.0
166904,200992,RECONECTADOR 15KV,C300,0.0
166905,200992,RECONECTADOR 15KV,C300,0.0
166906,200992,RECONECTADOR 15KV,C300,0.0
166907,200992,RECONECTADOR 15KV,C300,0.0
166908,200992,RECONECTADOR 15KV,C300,0.0
166909,200992,RECONECTADOR 15KV,C300,0.0
166910,200992,RECONECTADOR 15KV,C300,0.0
166911,200992,RECONECTADOR 15KV,C300,0.0
166912,200992,RECONECTADOR 15KV,C300,0.0
166913,200992,RECONECTADOR 15KV,C300,0.0
166914,200992,RECONECTADOR 15KV,C300,0.0
166915,200992,RECONECTADOR 15KV,C300,0.0
166916,200992,RECONECTADOR 15KV,C300,0.0
166917,200992,RECONECTADOR 15KV,C300,0.0
166918,200992,RECONECTADOR 15KV,C300,0.0
166919,200992,RECONECTADOR 15KV,C300,0.0
166920,200992,RECONECTADOR 15KV,C300,0.0
166921,200992,RECONECTADOR 15KV,C300,0.0
166922,200992,RECONECTADOR 15KV,C300,0.0
166923,200992,RECONECTADOR 15KV,C300,0.0
166924,200992,RECONECTADOR 15KV,C300,0.0
166925,200992,RECONECTADOR 15KV,C300,0.0
166926,200992,RECONECTADOR 15KV,C300,0.0
166927,200992,RECONECTADOR 15KV,C300,0.0
166928,201062,FOTOCONTROL INDIVIDUAL,C300,0.0
166929,202255,BRAZO ANGULAR TIPO C,C300,0.0
166930,209738,BARRAJE PREMOLDEADO SECUNDARIO,C300,0.0
166931,209876,ELECTRODO REVESTIDO E7018,C300,0.0
166932,209920,CONECTOR COMPRES CUÑA CU,C300,0.0
166933,210279,"CURVA 90° AC GALV IMC 1 1/2""",C300,0.0
166934,210283,"CURVA 90° AC GALV EMT 3/4""",C300,0.0
166935,210520,"TUBERIA ACERO GALV EMT 3/4""",C300,0.0
166936,210521,"TUBERIA ACERO GALV EMT 1""",C300,0.0
166937,210522,"TUBERIA ACERO GALV IMC 3/4""",C300,0.0
166938,210523,"TUBERIA ACERO GALV EMT 1 1/2""",C300,0.0
166939,210524,"TUBERIA ACERO GALV IMC 1 1/2""",C300,0.0
166940,210525,"TUBERIA ACERO GALV EMT 2""",C300,0.0
166941,210527,"TUBERIA ACERO GALV IMC 4""",C300,0.0
166942,210528,"TUBERIA ACERO GALV EMT 1/2""",C300,0.0
166943,210530,"TUBERIA ACERO GALV IMC 1/2""",C300,0.0
166944,210534,"TUBERIA ACERO GALV EMT 4""",C300,0.0
166945,210537,"CAPACETE AC GALV IMC 3/4""",C300,0.0
166946,210538,"ADAPTADOR TERMINAL EMT 1""",C300,0.0
166947,210540,"ADAPTADOR TERMINAL EMT 1 1/2""",C300,0.0
166948,210542,"ADAPTADOR TERMINAL EMT 3/4""",C300,0.0
166949,210544,"CAPACETE AC GALV IMC 1/2""",C300,0.0
166950,210546,"CAPACETE AC GALV IMC 3""",C300,0.0
166951,210547,"CAPACETE AC GALV IMC 4""",C300,0.0
166952,210548,TUBERIA PVC CONDUIT 3/4” SCH40,C300,0.0
166953,210554,TUBERIA PVC CONDUIT 1” SCH40,C300,0.0
166954,210555,TUBERIA PVC CONDUIT 3” SCH40,C300,0.0
166955,210556,TUBERIA PVC DB 3”,C300,0.0
166956,210560,TUBERIA PVC CONDUIT 2” SCH40,C300,0.0
166957,210561,"TUBERIA PVC CONDUIT 4"" SCH40",C300,0.0
166958,210655,"TUBERIA PVC 4"" RDE21",C300,0.0
166959,210680,ADAPTADOR TERMINAL PVC 1 1/2,C300,0.0
166960,210708,"CURVA 90° AC GALV IMC 1""",C300,0.0
166961,210713,"CURVA 90° PVC CONDUIT 2""",C300,0.0
166962,210714,"CURVA 90° PVC CONDUIT 3""",C300,0.0
166963,210715,"CURVA 90° PVC CONDUIT 4""",C300,0.0
166964,210804,"CURVA 90° PVC CONDUIT 1""",C300,0.0
166965,210806,"CURVA 90° PVC CONDUIT 3/4""",C300,0.0
166966,210815,"CURVA 90° PVC CONDUIT 1/2""",C300,0.0
166967,210847,"UNION RECTA ACERO EMT 1""",C300,0.0
166968,210848,"UNION RECTA ACERO IMC 1""",C300,0.0
166969,210849,"UNION RECTA ACERO EMT 1 1/2""",C300,0.0
166970,210850,"UNION RECTA ACERO IMC 1 1/2""",C300,0.0
166971,210851,"UNION RECTA PVC CONDUIT 1 1/2""",C300,0.0
166972,210854,"UNION RECTA ACERO EMT 2""",C300,0.0
166973,210858,"UNION RECTA ACERO EMT 3/4""",C300,0.0
166974,210860,"UNION RECTA ACERO EMT 4""",C300,0.0
166975,210861,"UNION RECTA ACERO IMC 4""",C300,0.0
166976,210881,DPS POLIMERICO 12KV 10KA,C300,0.0
166977,210889,SECCIONADOR CUCHILLA 600-630A,C300,0.0
166978,210895,SECCIONADOR CUCHILLA 600A 15kV,C300,0.0
166979,210897,SECCIONADOR CUCHILLA 600A 38kV,C300,0.0
166980,210933,ESPACIADOR POLIGONAL POLI 15kV,C300,0.0
166981,210941,SECCIONALIZADOR 15KV 200A,C300,0.0
166982,211067,FUSIBLE EXPULSION 35A,C300,0.0
166983,211088,FUSIBLE EXPULSION 10A,C300,0.0
166984,211090,FUSIBLE EXPULSION 12A,C300,0.0
166985,211092,FUSIBLE EXPULSION 150A,C300,0.0
166986,211093,FUSIBLE EXPULSION 2A,C300,0.0
166987,211094,FUSIBLE EXPULSION 20A,C300,0.0
166988,211095,FUSIBLE EXPULSION 25A,C300,0.0
166989,211096,FUSIBLE EXPULSION 3A,C300,0.0
166990,211097,FUSIBLE EXPULSION 30A,C300,0.0
166991,211098,FUSIBLE EXPULSION 4A,C300,0.0
166992,211101,FUSIBLE EXPULSION 5A,C300,0.0
166993,211103,FUSIBLE EXPULSION 55A,C300,0.0
166994,211104,FUSIBLE EXPULSION 6A,C300,0.0
166995,211105,FUSIBLE EXPULSION 60A,C300,0.0
166996,211107,FUSIBLE EXPULSION 7A,C300,0.0
166997,211108,FUSIBLE EXPULSION 70A,C300,0.0
166998,211110,FUSIBLE EXPULSION 8A,C300,0.0
166999,211112,FUSIBLE EXPULSION 85A,C300,0.0
167000,211138,FUSIBLE EXPULSION 100A,C300,0.0
167001,211139,FUSIBLE EXPULSION 12A,C300,0.0
167002,211142,FUSIBLE EXPULSION 15A,C300,0.0
167003,211144,FUSIBLE EXPULSION 20A,C300,0.0
167004,211145,FUSIBLE EXPULSION 25A,C300,0.0
167005,211147,FUSIBLE EXPULSION 30A,C300,0.0
167006,211150,FUSIBLE EXPULSION 40A,C300,0.0
167007,211152,FUSIBLE EXPULSION 50A,C300,0.0
167008,211153,FUSIBLE EXPULSION 6A,C300,0.0
167009,211155,FUSIBLE EXPULSION 65A,C300,0.0
167010,211160,FUSIBLE EXPULSION 80A,C300,0.0
167011,211274,CRUCETA METALICA 1500MM,C300,0.0
167012,211276,CRUCETA METALICA 3000MM,C300,0.0
167013,211278,CRUCETA METALICA 4000MM,C300,0.0
167014,211279,CRUCETA METALICA 1500MM,C300,0.0
167015,211291,DIAGONAL METALICA RECTA,C300,0.0
167016,211292,DIAGONAL METALICA RECTA,C300,0.0
167017,211293,DIAGONAL METALICA RECTA,C300,0.0
167018,211294,DIAGONAL METALICA EN V,C300,0.0
167019,211296,BAYONETA METALICA SENCILLA,C300,0.0
167020,211297,BAYONETA METALICA SENCILLA,C300,0.0
167021,211298,BAYONETA METALICA SENCILLA,C300,0.0
167022,211299,BAYONETA METALICA SENCILLA,C300,0.0
167023,211308,BRAZO TANGENTE TIPO L,C300,0.0
167024,211309,BRAZO TANGENTE TIPO L,C300,0.0
167025,211311,BRAZO ANTI BALANCEO,C300,0.0
167026,211318,"ESLABON EN U 5/8"" FORJADO",C300,0.0
167027,211319,PERCHA 1 PUESTO,C300,0.0
167028,211320,PERCHA 3 PUESTOS,C300,0.0
167029,211321,PERCHA 5 PUESTOS,C300,0.0
167030,211322,"COLLARIN 100MM 4""",C300,0.0
167031,211323,"COLLARIN 120MM 5""",C300,0.0
167032,211324,"COLLARIN 160MM 6""",C300,0.0
167033,211325,"COLLARIN 180MM 7""",C300,0.0
167034,211326,"COLLARIN 200MM 8""",C300,0.0
167035,211330,"COLLARIN 120MM 5""",C300,0.0
167036,211331,"COLLARIN 140MM 5 1/2""",C300,0.0
167037,211332,"COLLARIN 160MM 6""",C300,0.0
167038,211333,"COLLARIN 180MM 7""",C300,0.0
167039,211334,"COLLARIN 200MM 8""",C300,0.0
167040,211335,"COLLARIN 220MM 9""",C300,0.0
167041,211339,"COLLARIN 330MM 13""",C300,0.0
167042,211344,BARRERA DE PROTECCION,C300,0.0
167043,211346,VARILLA DE ANCLAJE ACERO,C300,0.0
167044,211347,VARILLA DE ANCLAJE ACERO,C300,0.0
167045,211348,VARILLA DE ANCLAJE ACERO,C300,0.0
167046,211351,VARILLA DE ANCLAJE ACERO,C300,0.0
167047,211352,VARILLA DE ANCLAJE ACERO,C300,0.0
167048,211353,"TUERCA DE OJO 3/4""",C300,0.0
167049,211354,"TUERCA DE OJO 5/8""",C300,0.0
167050,211357,VARILLA PUESTA A TIERRA ACERO,C300,0.0
167051,211363,AMORTIGUADOR STOCKBRIDGE,C300,0.0
167052,211364,AMORTIGUADOR STOCKBRIDGE,C300,0.0
167053,211370,"CINTA ACERO INOXIDABLE 1/2""",C300,0.0
167054,211371,"CINTA ACERO INOXIDABLE 5/8""",C300,0.0
167055,211372,"CINTA ACERO INOXIDABLE 3/8""",C300,0.0
167056,211374,"HEBILLA ACERO INOXIDABLE 1/2""",C300,0.0
167057,211376,"HEBILLA ACERO INOXIDABLE 3/8""",C300,0.0
167058,211377,"HEBILLA ACERO INOXIDABLE 5/8""",C300,0.0
167059,211379,ESPIGO CORTO AISL PIN 3/4”,C300,0.0
167060,211381,ESPIGO CORTO AISL PIN 5/8”,C300,0.0
167061,211390,"ESPARRAGO 5/8"" X 8""",C300,0.0
167062,211391,"ESPARRAGO 5/8"" X 10""",C300,0.0
167063,211392,"ESPARRAGO 5/8"" X 12""",C300,0.0
167064,211393,"ESPARRAGO 5/8"" X 14""",C300,0.0
167065,211396,"ESPARRAGO 5/8"" X 20""",C300,0.0
167066,211401,"GUARDACABO 1/2""",C300,0.0
167067,211418,"TORNILLO MAQUINA 1/2"" X 1 1/2""",C300,0.0
167068,211419,"TORNILLO MAQUINA 1/2"" X 2""",C300,0.0
167069,211421,"TORNILLO MAQUINA 1/2"" X 4""",C300,0.0
167070,211423,"TORNILLO MAQUINA 1/2"" X 6""",C300,0.0
167071,211425,"TORNILLO MAQUINA 1/2"" X 8""",C300,0.0
167072,211438,"TORNILLO MAQUINA 5/8"" X 1 1/2""",C300,0.0
167073,211439,"TORNILLO MAQUINA 5/8"" X 2""",C300,0.0
167074,211440,"TORNILLO MAQUINA 5/8"" X 3""",C300,0.0
167075,211441,"TORNILLO MAQUINA 5/8"" X 4""",C300,0.0
167076,211443,"TORNILLO MAQUINA 5/8"" X 6""",C300,0.0
167077,211445,"TORNILLO MAQUINA 5/8"" X 8""",C300,0.0
167078,211447,"TORNILLO MAQUINA 5/8"" X 10""",C300,0.0
167079,211448,"TORNILLO MAQUINA 5/8"" X 12""",C300,0.0
167080,211449,"TORNILLO MAQUINA 5/8"" X 14""",C300,0.0
167081,211450,"TORNILLO MAQUINA 5/8"" X 16""",C300,0.0
167082,211451,"TORNILLO MAQUINA 5/8"" X 18""",C300,0.0
167083,211502,TORNILLO SEGURIDAD,C300,0.0
167084,211553,BARRAJE 4 VIAS 200A 15KV,C300,0.0
167085,211555,BARRAJE 4 VIAS 600A 15KV,C300,0.0
167086,211559,PIN CONTACTO - CODO 200A 15KV,C300,0.0
167087,211570,TERMINAL PRM EX 4/0AWG,C300,0.0
167088,211618,CAJA DERIVACION ACOMETIDA 2F,C300,0.0
167089,211621,CAJA DERIVACION ACOMETIDA 3F,C300,0.0
167090,211622,CAJA DERIVACION ACOMETIDA 3F,C300,0.0
167091,211827,CAJA HERMETICA POLI MEDIDOR,C300,0.0
167092,211830,CAJA HERMETICA POLI MEDIDOR,C300,0.0
167093,212848,CONECTOR COMPRES TIPO H AL,C300,0.0
167094,212893,CONECTOR COMPRES BORN TERM BIM,C300,0.0
167095,212940,CONECTOR PERFORACION AIS,C300,0.0
167096,212942,CONECTOR PERFORACION AIS,C300,0.0
167097,212944,CONECTOR PERFORACION AIS,C300,0.0
167098,212950,CONECTOR PERN RANUR PARAL,C300,0.0
167099,213036,CONECTOR CUÑA CU,C300,0.0
167100,213037,CONECTOR PAT CU UN TORNILLO,C300,0.0
167101,213078,TERMINAL PONCHABLE UN OJO,C300,0.0
167102,213079,CONECTOR COMPRES BORN TERM,C300,0.0
167103,213080,TERMINAL PONCHABLE DOBLE OJO,C300,0.0
167104,213083,TERMINAL PONCHABLE UN OJO,C300,0.0
167105,213084,TERMINAL PONCHABLE DOBLE OJO,C300,0.0
167106,213184,TC 300A/5A 0.72/3KV,C300,0.0
167107,213267,CODO 200A 2AWG 15KV AISL100%,C300,0.0
167108,213286,EMPALME PERMANENTE 1/0AWG 15KV,C300,0.0
167109,213302,"ARANDELA PRESION 1/2""",C300,0.0
167110,213303,"ARANDELA PRESION 5/8""",C300,0.0
167111,213305,"ARANDELA PLANA REDONDA 1/2""",C300,0.0
167112,213306,"ARANDELA PLANA REDONDA 5/8""",C300,0.0
167113,213310,"ARANDELA CUADRADA 4""X4""X1/4""",C300,0.0
167114,213335,GRAPA RETENCION RECTA,C300,0.0
167115,213336,GRAPA RETENCION RECTA,C300,0.0
167116,213339,GRAPA RETENCION RECTA ESTRIBO,C300,0.0
167117,213340,GRAPA RETENCION TIPO PISTOLA,C300,0.0
167118,213341,GRAPA RETENCION TIPO PISTOLA,C300,0.0
167119,213342,GRAPA RETENCION TIPO PISTOLA,C300,0.0
167120,213343,GRAPA SUSPENSION,C300,0.0
167121,213346,GRAPA PRENSORA 3 TORNILLOS,C300,0.0
167122,213355,GRAPA PREFORMADA 2AWG 15KV,C300,0.0
167123,214215,CINTA AISLANTE PVC 600V AMARIL,C300,0.0
167124,214216,CINTA AISLANTE PVC 600V AZUL,C300,0.0
167125,214217,CINTA AISLANTE PVC 600V ROJO,C300,0.0
167126,214219,CINTA AISLANTE PVC 600V VERDE,C300,0.0
167127,214271,AMARRE NYLON 150MM X 2.5MM,C300,0.0
167128,214753,POSTE METALICO 16M 1350KGF,C300,0.0
167129,214758,POSTE METALICO 24M 1350KGF,C300,0.0
167130,214848,PERFIL EN L,C300,0.0
167131,214850,PERFIL EN L,C300,0.0
167132,214871,SOLDADURA EXOTERMICA 90G,C300,0.0
167133,214911,KIT SPT ACERO INOXIDABLE,C300,0.0
167134,215247,CABLE ACSR 4/0AWG,C300,0.0
167135,215322,PLATINA ACERO A36 GALV CALIEN,C300,0.0
167136,215661,PROTECTOR FAUNA CUBIERTA BUJE,C300,0.0
167137,215690,DIAGONAL METALICA RECTA,C300,0.0
167138,215785,DIAGONAL METALICA RECTA,C300,0.0
167139,215786,DIAGONAL METALICA RECTA,C300,0.0
167140,215787,DIAGONAL METALICA RECTA,C300,0.0
167141,215788,DIAGONAL METALICA RECTA,C300,0.0
167142,216194,CAPUCHON PARA SELLAR CABLES,C300,0.0
167143,216701,BUJE INSERTO 1SALIDA 200A 15KV,C300,0.0
167144,216707,BUJE POZO REDUCT 600-200A 15KV,C300,0.0
167145,216736,EMPALME MOD 2TX600A4/0AWG 15KV,C300,0.0
167146,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167147,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167148,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167149,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167150,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167151,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167152,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167153,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167154,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167155,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167156,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167157,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167158,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167159,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167160,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167161,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167162,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167163,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167164,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167165,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167166,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167167,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167168,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167169,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167170,210551,TUBERIA PVC TDP 6”,C300,0.0
167171,211295,DIAGONAL METALICA EN V,C300,0.0
167172,211340,"COLLARIN 360MM 14""",C300,0.0
167173,211394,"ESPARRAGO 5/8"" X 16""",C300,0.0
167174,212891,CONECTOR COMPRES TUB RECTO,C300,0.0
167175,213357,GRAPA PREFORMADA 2/0AWG 15KV,C300,0.0
167176,213358,GRAPA PREFORMADA 4/0AWG 15KV,C300,0.0
167177,213359,GRAPA PRF 266.8KCMIL 15KV,C300,0.0
167178,213364,GRAPA PREFORMADA 4/0AWG 38KV,C300,0.0
167179,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167180,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167181,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167182,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167183,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167184,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167185,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167186,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167187,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167188,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167189,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167190,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167191,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167192,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167193,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167194,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167195,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167196,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167197,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167198,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167199,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167200,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167201,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167202,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167203,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167204,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167205,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167206,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167207,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167208,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167209,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167210,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167211,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167212,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167213,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167214,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167215,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167216,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167217,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167218,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167219,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167220,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167221,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167222,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167223,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167224,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
167225,216943,TRANSFORMADOR 1F 0.5KVA,C300,0.0
